CHEMBL1393	CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@@H]21
CHEMBL233995	COCOCc1cc(F)ccc1/C=C1\Oc2ccc(O)c(OC)c2C2=C1[C@@H]1C(C)=CC(C)(C)N[C@H]1C=C2
CHEMBL233995	COCOCc1cc(F)ccc1/C=C1\Oc2ccc(O)c(OC)c2C2=C1[C@@H]1C(C)=CC(C)(C)[NH2+][C@H]1C=C2
CHEMBL233995	COCOCc1cc(F)ccc1/C=C1\Oc2ccc(O)c(OC)c2C2=C1[C@H]1C(C)=CC(C)(C)N[C@H]1C=C2
CHEMBL233995	COCOCc1cc(F)ccc1/C=C1\Oc2ccc(O)c(OC)c2C2=C1[C@H]1C(C)=CC(C)(C)[NH2+][C@H]1C=C2
CHEMBL233995	COCOCc1cc(F)ccc1/C=C1\Oc2ccc(O)c(OC)c2C2=C1[C@@H]1C(C)=CC(C)(C)N[C@@H]1C=C2
CHEMBL233995	COCOCc1cc(F)ccc1/C=C1\Oc2ccc(O)c(OC)c2C2=C1[C@@H]1C(C)=CC(C)(C)[NH2+][C@@H]1C=C2
CHEMBL233995	COCOCc1cc(F)ccc1/C=C1\Oc2ccc(O)c(OC)c2C2=C1[C@H]1C(C)=CC(C)(C)N[C@@H]1C=C2
CHEMBL233995	COCOCc1cc(F)ccc1/C=C1\Oc2ccc(O)c(OC)c2C2=C1[C@H]1C(C)=CC(C)(C)[NH2+][C@@H]1C=C2
CHEMBL1215409	N#Cc1ccc(N2N=C3c4ccc(C(=O)[O-])cc4CC[C@@H]3[C@@H]2C2CC=CC2)cc1Cl
CHEMBL1215410	N#Cc1ccc(N2N=C3c4ccc(C(=O)[O-])cc4CC[C@@H]3[C@@H]2[C@@H]2CCCO2)cc1Cl
CHEMBL1215410	N#Cc1ccc(N2N=C3c4ccc(C(=O)[O-])cc4CC[C@@H]3[C@@H]2[C@H]2CCCO2)cc1Cl
CHEMBL1215408	N#Cc1ccc(N2N=C3c4ccc(C(=O)[O-])cc4CC[C@@H]3[C@@H]2C2CCC2)cc1Cl
CHEMBL1215411	N#Cc1ccc(N2N=C3c4ccc(C(=O)[O-])cc4CC[C@@H]3[C@@H]2[C@@H]2C=CC=CO2)cc1Cl
CHEMBL1215411	N#Cc1ccc(N2N=C3c4ccc(C(=O)[O-])cc4CC[C@@H]3[C@@H]2[C@H]2C=CC=CO2)cc1Cl
CHEMBL386916	COc1ccc(F)cc1C(C)(C)C[C@](O)(Cn1ccc(=O)c2cnccc21)C(F)(F)F
CHEMBL386916	COc1ccc(F)cc1C(C)(C)C[C@@](O)(Cn1ccc(=O)c2cnccc21)C(F)(F)F
CHEMBL386465	COc1ccc(F)cc1C(C)(C)C[C@](O)(Cn1ccc(=O)c2ccccc21)C(F)(F)F
CHEMBL386465	COc1ccc(F)cc1C(C)(C)C[C@@](O)(Cn1ccc(=O)c2ccccc21)C(F)(F)F
CHEMBL257152	Cc1cc(-c2ccc(F)c3cc[nH]c23)c(Cl)c2c1NC(C)(C)C[C@@H]2C
CHEMBL257152	Cc1cc(-c2ccc(F)c3cc[nH]c23)c(Cl)c2c1NC(C)(C)C[C@H]2C
CHEMBL235206	C[C@@](c1ccc(F)cc1F)(c1c[nH]c2c([N-]S(C)(=O)=O)cccc12)C1CC1
CHEMBL235206	C[C@@](c1ccc(F)cc1F)(c1c[nH]c2c(NS(C)(=O)=O)cccc12)C1CC1
CHEMBL1215053	CC(C)[C@@H]1CC(c2ccc(C(=O)[O-])cc2)=NN1c1ccc(C#N)c(Cl)c1
CHEMBL1215053	CC(C)[C@H]1CC(c2ccc(C(=O)[O-])cc2)=NN1c1ccc(C#N)c(Cl)c1
CHEMBL95644	COc1cccc2c1-c1ccc3c(c1[C@@H](c1cccc(C(F)(F)F)c1)O2)C(C)=CC(C)(C)N3
CHEMBL95644	COc1cccc2c1-c1ccc3c(c1[C@H](c1cccc(C(F)(F)F)c1)O2)C(C)=CC(C)(C)N3
CHEMBL195962	Cc1noc(=O)c2ccc(NC(=O)[C@](O)(CC3CCCCC3)CC(C)(C)c3cc(F)ccc3O)cc12
CHEMBL195962	Cc1noc(=O)c2ccc(NC(=O)[C@@](O)(CC3CCCCC3)CC(C)(C)c3cc(F)ccc3O)cc12
CHEMBL130141	CC1=CC(C)(C)Nc2ccc3c(c21)/C(=C/c1ccncc1C)Oc1ccc(F)cc1-3
CHEMBL1215627	Cc1cc(N2N=C3c4ccc(C(=O)[O-])cc4CO[C@@H]3[C@@H]2C2CCCC2)ccc1C#N
CHEMBL1215625	Cc1cc(N2N=C3c4ccc(C(=O)[O-])cc4CO[C@H]3[C@H]2C2CCCC2)ccc1C#N
CHEMBL236754	COc1ccc(F)cc1C(C)(C)C[C@@](O)(Cc1c(C)ccc2ccccc12)C(F)(F)F
CHEMBL236754	COc1ccc(F)cc1C(C)(C)C[C@](O)(Cc1c(C)ccc2ccccc12)C(F)(F)F
CHEMBL392501	COc1ccc(F)cc1C(C)(C)C[C@@](O)(Cc1cc(C)cc(C)c1C#N)C(F)(F)F
CHEMBL392501	COc1ccc(F)cc1C(C)(C)C[C@](O)(Cc1cc(C)cc(C)c1C#N)C(F)(F)F
CHEMBL392500	COc1ccc(F)cc1C(C)(C)C[C@](O)(Cc1ccc(C#N)c2ccccc12)C(F)(F)F
CHEMBL392500	COc1ccc(F)cc1C(C)(C)C[C@@](O)(Cc1ccc(C#N)c2ccccc12)C(F)(F)F
CHEMBL197100	COc1ccc(F)cc1C(C)(C)C[C@@](O)(CNc1ccc2c(c1)COC2=O)Cc1ccccc1
CHEMBL197100	COc1ccc(F)cc1C(C)(C)C[C@](O)(CNc1ccc2c(c1)COC2=O)Cc1ccccc1
CHEMBL190225	Cc1c([N-]S(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Oc2ccc(OCC(=O)[O-])cc2)cc1
CHEMBL190225	Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Oc2ccc(OCC(=O)[O-])cc2)cc1
CHEMBL1215622	COC(=O)C1=C(Cn2cnnn2)NC(C)=C(C#N)[C@H]1c1ccc(F)cc1Cl
CHEMBL1215622	COC(=O)C1=C(Cn2cnnn2)NC(C)=C(C#N)[C@@H]1c1ccc(F)cc1Cl
CHEMBL101914	CC1=CC(C)(C)Nc2ccc3c(c21)[C@@H](c1ccccc1)Oc1ccccc1-3
CHEMBL101914	CC1=CC(C)(C)Nc2ccc3c(c21)[C@H](c1ccccc1)Oc1ccccc1-3
CHEMBL1215621	COC(=O)C1=C(Cn2cncn2)NC(C)=C(C#N)[C@H]1c1ccc(F)cc1Cl
CHEMBL1215621	COC(=O)C1=C(Cn2cncn2)NC(C)=C(C#N)[C@@H]1c1ccc(F)cc1Cl
CHEMBL1215620	COC(=O)C1=C(Cn2cccn2)NC(C)=C(C#N)[C@H]1c1ccc(F)cc1Cl
CHEMBL1215620	COC(=O)C1=C(Cn2cccn2)NC(C)=C(C#N)[C@@H]1c1ccc(F)cc1Cl
CHEMBL1095097	COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13
CHEMBL522432	Cn1c(C#N)ccc1-c1ccc2c(c1)[C@](C)(c1ccsc1)OCC(=O)N2
CHEMBL522432	Cn1c(C#N)ccc1-c1ccc2c(c1)[C@@](C)(c1ccsc1)OCC(=O)N2
CHEMBL216273	COc1ccc(F)cc1C(C)(C)C[C@@](O)(CN1C[C@H](C)C(=O)[C@H](C)C1)C(F)(F)F
CHEMBL216273	COc1ccc(F)cc1C(C)(C)C[C@@](O)(C[N@H+]1C[C@H](C)C(=O)[C@H](C)C1)C(F)(F)F
CHEMBL216273	COc1ccc(F)cc1C(C)(C)C[C@](O)(CN1C[C@H](C)C(=O)[C@H](C)C1)C(F)(F)F
CHEMBL216273	COc1ccc(F)cc1C(C)(C)C[C@](O)(C[N@H+]1C[C@H](C)C(=O)[C@H](C)C1)C(F)(F)F
CHEMBL63896	CC(=O)c1ccc([C@H]2C[C@]3(C)[C@@H](CC[C@]3(O)CCCO)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1
CHEMBL65221	CS(=O)(=O)[N-]c1ccc2c(c1)[C@@H](c1ccccc1)Oc1cccc(OC(F)F)c1-2
CHEMBL65221	CS(=O)(=O)[N-]c1ccc2c(c1)[C@H](c1ccccc1)Oc1cccc(OC(F)F)c1-2
CHEMBL1215549	CCCC1=C(C(=O)OC)[C@@H](c2ccc(F)cc2Cl)C(C#N)=C(C)N1
CHEMBL1215549	CCCC1=C(C(=O)OC)[C@H](c2ccc(F)cc2Cl)C(C#N)=C(C)N1
CHEMBL1215552	COC(=O)C1=C(Cn2ccnc2)NC(C)=C(C#N)[C@H]1c1ccc(F)cc1Cl
CHEMBL1215552	COC(=O)C1=C(Cn2cc[nH+]c2)NC(C)=C(C#N)[C@H]1c1ccc(F)cc1Cl
CHEMBL1215552	COC(=O)C1=C(Cn2ccnc2)NC(C)=C(C#N)[C@@H]1c1ccc(F)cc1Cl
CHEMBL1215552	COC(=O)C1=C(Cn2cc[nH+]c2)NC(C)=C(C#N)[C@@H]1c1ccc(F)cc1Cl
CHEMBL1215553	N#Cc1ccc(N2N=C3c4ccc(C(=O)[O-])cc4CC[C@@H]3[C@@H]2C2CCCC2)cc1OCc1ccccc1
CHEMBL1215690	N#Cc1ccc(N2N=C(c3ccc4[nH]c(=O)oc4c3)C[C@@H]2c2ccc(F)cc2)cc1
CHEMBL1215690	N#Cc1ccc(N2N=C(c3ccc4[nH]c(=O)oc4c3)C[C@H]2c2ccc(F)cc2)cc1
CHEMBL489788	Cn1c(C#N)ccc1-c1ccc2c(c1)[C@](C)(c1ccco1)OCC(=O)N2
CHEMBL489788	Cn1c(C#N)ccc1-c1ccc2c(c1)[C@@](C)(c1ccco1)OCC(=O)N2
CHEMBL386915	COc1ccc(F)cc1C(C)(C)C[C@](O)(CN1CCOc2ccccc21)C(F)(F)F
CHEMBL386915	COc1ccc(F)cc1C(C)(C)C[C@@](O)(CN1CCOc2ccccc21)C(F)(F)F
CHEMBL219314	COc1ccc(F)cc1C(C)(C)C[C@](O)(CN1CCC(=O)c2ccccc21)C(F)(F)F
CHEMBL219314	COc1ccc(F)cc1C(C)(C)C[C@@](O)(CN1CCC(=O)c2ccccc21)C(F)(F)F
CHEMBL65929	CC1=CC(C)(C)Nc2ccc3c(c21)C(=C1SCCCS1)Oc1ccc(F)cc1-3
CHEMBL235209	C[C@@](c1ccc(F)cc1)(c1c[nH]c2c([N-]S(C)(=O)=O)cccc12)C1CC1
CHEMBL235209	C[C@@](c1ccc(F)cc1)(c1c[nH]c2c(NS(C)(=O)=O)cccc12)C1CC1
CHEMBL302362	CC1=CC(C)(C)Nc2ccc3c(c21)/C(=C/c1ccccc1C)Oc1ccccc1-3
CHEMBL237122	COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@H]2[C@@H]1[C@H]1CC[C@@]3(CCC(=O)O3)[C@@]1(C)[C@H]1O[C@@H]21
CHEMBL237122	COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@H]2[C@@H]1[C@@H]1CC[C@@]3(CCC(=O)O3)[C@@]1(C)[C@H]1O[C@@H]21
CHEMBL237122	COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2[C@@H]1[C@H]1CC[C@@]3(CCC(=O)O3)[C@@]1(C)[C@H]1O[C@@H]21
CHEMBL237122	COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2[C@@H]1[C@@H]1CC[C@@]3(CCC(=O)O3)[C@@]1(C)[C@H]1O[C@@H]21
CHEMBL237122	COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2[C@@H]3O[C@@H]3[C@@]3(C)[C@H](CC[C@@]34CCC(=O)O4)[C@H]21
CHEMBL237122	COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2[C@@H]3O[C@@H]3[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@H]21
CHEMBL237122	COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@H]2[C@@H]3O[C@@H]3[C@@]3(C)[C@H](CC[C@@]34CCC(=O)O4)[C@@H]12
CHEMBL237122	COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@H]2[C@@H]3O[C@@H]3[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@@H]12
CHEMBL419633	Cc1c([N-]S(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccccc1
CHEMBL419633	Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccccc1
